"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","vgpr","sgpr","fbar","sig","obj","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
2846,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,711,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82c900","0x14806a8d8b00",1918508789300507,1918508789315997,1918508791459520,1918508791489941,2143523
2847,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1423,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82c700","0x14806a8d8b40",1918508792524396,1918508792852162,1918508795907047,1918508795953613,3054885
2848,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,712,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82c700","0x14806a8d8b00",1918508796202753,1918508796218728,1918508798345612,1918508798377339,2126884
2849,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1425,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82c680","0x14806a8d8b40",1918508799384922,1918508799711374,1918508802713619,1918508802768870,3002245
2850,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,712,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82c680","0x14806a8d8b00",1918508803019153,1918508803034740,1918508805161304,1918508805193408,2126564
2851,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1425,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82c600","0x14806a8d8b40",1918508806049179,1918508806380346,1918508809416671,1918508809464117,3036325
2852,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,713,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82c600","0x14806a8d8b00",1918508809731012,1918508809750272,1918508811897636,1918508811945905,2147364
2853,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1427,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82c780","0x14806a8d8b40",1918508813023975,1918508813350918,1918508816319564,1918508816365352,2968646
2854,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,713,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82c780","0x14806a8d8b00",1918508816618610,1918508816634124,1918508818775248,1918508818824265,2141124
2855,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1427,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82c580","0x14806a8d8b40",1918508819897345,1918508820224531,1918508823210936,1918508823258810,2986405
2856,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,714,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82c580","0x14806a8d8b00",1918508823506267,1918508823521496,1918508825652860,1918508825685512,2131364
2857,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1429,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82c480","0x14806a8d8b40",1918508826507748,1918508826837502,1918508829801508,1918508829859034,2964006
2858,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,714,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82c480","0x14806a8d8b00",1918508830107052,1918508830120548,1918508832263912,1918508832295344,2143364
2859,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1429,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82c500","0x14806a8d8b40",1918508833277368,1918508833604394,1918508836649520,1918508836694481,3045126
2860,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,715,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82c500","0x14806a8d8b00",1918508836949613,1918508836965040,1918508839076244,1918508839124549,2111204
2861,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1431,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82c380","0x14806a8d8b40",1918508840158774,1918508840487607,1918508843459772,1918508843506823,2972165
2862,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,715,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82c380","0x14806a8d8b00",1918508843768147,1918508843786332,1918508845909056,1918508845957581,2122724
2863,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1431,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82c400","0x14806a8d8b40",1918508846803994,1918508847134498,1918508850154824,1918508850183404,3020326
2864,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,716,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82c400","0x14806a8d8b00",1918508850385283,1918508850398504,1918508852526348,1918508852554719,2127844
2865,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1433,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82c300","0x14806a8d8b40",1918508853600807,1918508853929307,1918508856954112,1918508857004464,3024805
2866,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,716,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82c300","0x14806a8d8b00",1918508857255247,1918508857270272,1918508859401316,1918508859432007,2131044
2867,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1433,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82c200","0x14806a8d8b40",1918508860417358,1918508860744358,1918508863789164,1918508863835462,3044806
2868,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,717,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82c200","0x14806a8d8b00",1918508864083179,1918508864098924,1918508866236528,1918508866267714,2137604
2869,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1435,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82c280","0x14806a8d8b40",1918508867200854,1918508867529170,1918508870495256,1918508870523855,2966086
2870,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,717,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82c280","0x14806a8d8b00",1918508870757526,1918508870775096,1918508872894460,1918508872927733,2119364
2871,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1435,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82c100","0x14806a8d8b40",1918508873789816,1918508874118622,1918508877175747,1918508877223080,3057125
2872,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,718,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82c100","0x14806a8d8b00",1918508877473773,1918508877490148,1918508879632552,1918508879660452,2142404
2873,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1437,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82c180","0x14806a8d8b40",1918508880698134,1918508881025834,1918508884039120,1918508884094045,3013286
2874,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,718,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82c180","0x14806a8d8b00",1918508884321093,1918508884333520,1918508886450324,1918508886481912,2116804
2875,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1437,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82c000","0x14806a8d8b40",1918508887474968,1918508887802326,1918508890844092,1918508890899054,3041766
2876,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,719,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82c000","0x14806a8d8b00",1918508891153635,1918508891170012,1918508893328736,1918508893359701,2158724
2877,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1439,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82bf80","0x14806a8d8b40",1918508894296398,1918508894623619,1918508897575464,1918508897622244,2951845
2878,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,719,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82bf80","0x14806a8d8b00",1918508897884731,1918508897902664,1918508900015148,1918508900062993,2112484
2879,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1439,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82bf00","0x14806a8d8b40",1918508901171712,1918508901497231,1918508904537396,1918508904582712,3040165
2880,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,720,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82bf00","0x14806a8d8b00",1918508904854877,1918508904872277,1918508907003321,1918508907054220,2131044
2881,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1441,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82c080","0x14806a8d8b40",1918508908129124,1918508908456763,1918508911445889,1918508911493194,2989126
2882,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,720,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82c080","0x14806a8d8b00",1918508911744820,1918508911761089,1918508913889733,1918508913921719,2128644
2883,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1441,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82be00","0x14806a8d8b40",1918508914743355,1918508915075815,1918508918075020,1918508918130059,2999205
2884,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,721,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82be00","0x14806a8d8b00",1918508918359882,1918508918371324,1918508920490847,1918508920524368,2119523
2885,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1443,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82be80","0x14806a8d8b40",1918508921509488,1918508921836289,1918508924837574,1918508924875151,3001285
2886,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,721,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82be80","0x14806a8d8b00",1918508925128389,1918508925144135,1918508927252938,1918508927301422,2108803
2887,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1443,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82bd00","0x14806a8d8b40",1918508928335487,1918508928663501,1918508931676466,1918508931724194,3012965
2888,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,722,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82bd00","0x14806a8d8b00",1918508931973756,1918508931989267,1918508934126071,1918508934173951,2136804
2889,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1445,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82bd80","0x14806a8d8b40",1918508935023089,1918508935352953,1918508938334558,1918508938363193,2981605
2890,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,722,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82bd80","0x14806a8d8b00",1918508938565283,1918508938576958,1918508940682882,1918508940711303,2105924
2891,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1445,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82bc80","0x14806a8d8b40",1918508941742021,1918508942068965,1918508945121770,1918508945168281,3052805
2892,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,723,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82bc80","0x14806a8d8b00",1918508945417251,1918508945432971,1918508947568014,1918508947599091,2135043
2893,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1447,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82bb80","0x14806a8d8b40",1918508948583791,1918508948910257,1918508951900022,1918508951948101,2989765
2894,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,723,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82bb80","0x14806a8d8b00",1918508952198073,1918508952213942,1918508954356986,1918508954388890,2143044
2895,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1447,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82bb00","0x14806a8d8b40",1918508955208241,1918508955536508,1918508958544514,1918508958574024,3008006
2896,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,724,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82bb00","0x14806a8d8b00",1918508958776595,1918508958788034,1918508960918598,1918508960966910,2130564
2897,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1449,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82bc00","0x14806a8d8b40",1918508961964024,1918508962294120,1918508965268686,1918508965316000,2974566
2898,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,724,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82bc00","0x14806a8d8b00",1918508965570471,1918508965586606,1918508967739410,1918508967770516,2152804
2899,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1449,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82ba80","0x14806a8d8b40",1918508968797147,1918508969124692,1918508972190778,1918508972237434,3066086
2900,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,725,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82ba80","0x14806a8d8b00",1918508972485743,1918508972501178,1918508974629662,1918508974660959,2128484
2901,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1451,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82b980","0x14806a8d8b40",1918508975643315,1918508975970464,1918508978999590,1918508979053854,3029126
2902,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,725,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82b980","0x14806a8d8b00",1918508979313525,1918508979328710,1918508981473034,1918508981504752,2144324
2903,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1451,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82b900","0x14806a8d8b40",1918508982336216,1918508982665872,1918508985682517,1918508985732569,3016645
2904,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,726,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82b900","0x14806a8d8b00",1918508985990737,1918508986007797,1918508988165241,1918508988213575,2157444
2905,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1453,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82ba00","0x14806a8d8b40",1918508989318717,1918508989646043,1918508992627809,1918508992672798,2981766
2906,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,726,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82ba00","0x14806a8d8b00",1918508992929453,1918508992943489,1918508995039813,1918508995096284,2096324
2907,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1453,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82b800","0x14806a8d8b40",1918508996167410,1918508996494856,1918508999524781,1918508999572279,3029925
2908,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,727,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82b800","0x14806a8d8b00",1918508999821951,1918508999838222,1918509001966225,1918509001994953,2128003
2909,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1455,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82b780","0x14806a8d8b40",1918509002818601,1918509003148148,1918509006125433,1918509006180688,2977285
2910,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,727,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82b780","0x14806a8d8b00",1918509006430820,1918509006444793,1918509008599517,1918509008630494,2154724
2911,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1455,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82b880","0x14806a8d8b40",1918509009601918,1918509009928480,1918509012985445,1918509013032667,3056965
2912,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,728,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82b880","0x14806a8d8b00",1918509013283471,1918509013298726,1918509015414890,1918509015462926,2116164
2913,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1457,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82b680","0x14806a8d8b40",1918509016505126,1918509016833292,1918509019803377,1918509019849588,2970085
2914,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,728,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82b680","0x14806a8d8b00",1918509020100603,1918509020114578,1918509022236022,1918509022268705,2121444
2915,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1457,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82b700","0x14806a8d8b40",1918509023085721,1918509023415544,1918509026415389,1918509026448078,2999845
2916,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,729,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82b700","0x14806a8d8b00",1918509026653054,1918509026666430,1918509028777633,1918509028809474,2111203
2917,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1459,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82b600","0x14806a8d8b40",1918509029817088,1918509030144196,1918509033149801,1918509033196868,3005605
2918,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,729,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82b600","0x14806a8d8b00",1918509033445848,1918509033461642,1918509035598126,1918509035629792,2136484
2919,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1459,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82b500","0x14806a8d8b40",1918509036595876,1918509036922608,1918509039927253,1918509039973362,3004645
2920,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,730,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82b500","0x14806a8d8b00",1918509040225258,1918509040241974,1918509042357018,1918509042388551,2115044
2921,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1461,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82b580","0x14806a8d8b40",1918509043208012,1918509043536860,1918509046512225,1918509046543036,2975365
2922,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,730,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82b580","0x14806a8d8b00",1918509046747059,1918509046760016,1918509048916179,1918509048950200,2156163
2923,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1461,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82b480","0x14806a8d8b40",1918509049971651,1918509050298421,1918509053352826,1918509053400385,3054405
2924,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,731,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82b480","0x14806a8d8b00",1918509053648714,1918509053664187,1918509055792031,1918509055823090,2127844
2925,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1463,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82b380","0x14806a8d8b40",1918509056820293,1918509057147073,1918509060138278,1918509060186016,2991205
2926,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,731,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82b380","0x14806a8d8b00",1918509060436460,1918509060449639,1918509062618603,1918509062667373,2168964
2927,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1463,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82b400","0x14806a8d8b40",1918509063625472,1918509063953645,1918509066952690,1918509066980514,2999045
2928,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,732,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82b400","0x14806a8d8b00",1918509067213263,1918509067228211,1918509069369015,1918509069418258,2140804
2929,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1465,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82b280","0x14806a8d8b40",1918509070505705,1918509070832377,1918509073811422,1918509073858784,2979045
2930,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,732,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82b280","0x14806a8d8b00",1918509074117303,1918509074134783,1918509076278307,1918509076331395,2143524
2931,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1465,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82b300","0x14806a8d8b40",1918509077423121,1918509077750149,1918509080749035,1918509080801138,2998886
2932,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,733,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82b300","0x14806a8d8b00",1918509081053224,1918509081068075,1918509083189679,1918509083245623,2121604
2933,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1467,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82b180","0x14806a8d8b40",1918509084327671,1918509084654322,1918509087630807,1918509087677754,2976485
2934,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,733,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82b180","0x14806a8d8b00",1918509087926925,1918509087942487,1918509090079931,1918509090108033,2137444
2935,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1467,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82b100","0x14806a8d8b40",1918509090929938,1918509091259293,1918509094270499,1918509094326190,3011206
2936,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,734,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82b100","0x14806a8d8b00",1918509094578617,1918509094590979,1918509096714023,1918509096745578,2123044
2937,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,1,1469,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82b200","0x14806a8d8b40",1918509097709077,1918509098035625,1918509101010670,1918509101058338,2975045
2938,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,2,734,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82b200","0x14806a8d8b00",1918509101309623,1918509101324111,1918509103462995,1918509103511170,2138884
2939,"__omp_offloading_8f127ee_df00ed7c_main_l92.kd",0,3,1469,37747,37747,112640,256,512,16416,32,72,0,"0x14806a82b000","0x14806a8d8b40",1918509104578529,1918509104903637,1918509107914683,1918509107962999,3011046
2940,"__omp_offloading_8f127ee_df00ed7c_main_l71.kd",0,0,735,37747,37747,112640,256,512,0,24,40,4288,"0x14806a82b000","0x14806a8d8b00",1918509108218211,1918509108233723,1918509110379487,1918509110411352,2145764
